tubeID,Sp1,Sp2,Sp1_Dens,Sp2_Dens,Repeat,Treatment,Block,Combn,Column,Row,Tray,RowBlock,Rows_Box,Cols_Box,BoxNum
1533,SIM,PSA,3,3,c,Hot Para,C,SIMPSA,8,8,3, ,1,2,2
1389,SIM,   ,3,NA,c,Hot Safe,C,SIM   ,1,1,1,Lower,11,7,2
1416,SIM,   ,9,NA,f,Hot Safe,C,SIM   ,1,2,1,Lower,11,3,2
1440,SIM,   ,15,NA,f,Hot Safe,C,SIM   ,1,3,1,Lower,10,1,2
1437,SIM,   ,15,NA,c,Hot Safe,C,SIM   ,1,4,1,Lower,9,5,2
1392,SIM,   ,3,NA,f,Hot Safe,C,SIM   ,1,5,1,Lower,12,7,2
1164,PSA,   ,1,NA,l,Hot Safe,C,PSA   ,1,6,1,Upper,10,7,1
1209,PSA,   ,9,NA,c,Hot Safe,C,PSA   ,1,7,1,Upper,10,5,1
1158,PSA,   ,1,NA,f,Hot Safe,C,PSA   ,1,8,1,Upper,10,2,1
1155,PSA,   ,1,NA,c,Hot Safe,C,PSA   ,1,9,1,Upper,10,4,1
1236,PSA,   ,15,NA,f,Hot Safe,C,PSA   ,1,10,1,Upper,11,2,1
552,PAL,   ,9,NA,f,Hot Safe,C,PAL   ,2,1,1,Lower,8,7,2
501,PAL,   ,1,NA,i,Hot Safe,C,PAL   ,2,2,1,Lower,12,1,2
525,PAL,   ,3,NA,c,Hot Safe,C,PAL   ,2,3,1,Lower,12,4,2
504,PAL,   ,1,NA,l,Hot Safe,C,PAL   ,2,4,1,Lower,12,3,2
573,PAL,   ,15,NA,c,Hot Safe,C,PAL   ,2,5,1,Lower,10,6,2
1809,SUL,   ,15,NA,c,Hot Safe,C,SUL   ,2,6,1,Upper,13,7,1
1761,SUL,   ,3,NA,c,Hot Safe,C,SUL   ,2,7,1,Upper,13,5,1
1812,SUL,   ,15,NA,f,Hot Safe,C,SUL   ,2,8,1,Upper,13,4,1
1764,SUL,   ,3,NA,f,Hot Safe,C,SUL   ,2,9,1,Upper,11,5,1
1737,SUL,   ,1,NA,i,Hot Safe,C,SUL   ,2,10,1,Upper,12,3,1
72,BIR,   ,3,NA,f,Hot Safe,C,BIR   ,3,1,1,Lower,9,3,2
69,BIR,   ,3,NA,c,Hot Safe,C,BIR   ,3,2,1,Lower,10,7,2
93,BIR,   ,9,NA,c,Hot Safe,C,BIR   ,3,3,1,Lower,12,2,2
48,BIR,   ,1,NA,l,Hot Safe,C,BIR   ,3,4,1,Lower,10,5,2
45,BIR,   ,1,NA,i,Hot Safe,C,BIR   ,3,5,1,Lower,9,2,2
1044,PAN,   ,1,NA,l,Hot Safe,C,PAN   ,3,6,1,Upper,13,1,1
1089,PAN,   ,9,NA,c,Hot Safe,C,PAN   ,3,7,1,Upper,13,6,1
1041,PAN,   ,1,NA,i,Hot Safe,C,PAN   ,3,8,1,Upper,12,6,1
1038,PAN,   ,1,NA,f,Hot Safe,C,PAN   ,3,9,1,Upper,13,2,1
1092,PAN,   ,9,NA,f,Hot Safe,C,PAN   ,3,10,1,Upper,12,1,1
1731,SUL,   ,1,NA,c,Hot Safe,C,SUL   ,4,1,1,Lower,11,2,2
1734,SUL,   ,1,NA,f,Hot Safe,C,SUL   ,4,2,1,Lower,10,2,2
1740,SUL,   ,1,NA,l,Hot Safe,C,SUL   ,4,3,1,Lower,8,4,2
1788,SUL,   ,9,NA,f,Hot Safe,C,SUL   ,4,4,1,Lower,10,3,2
1785,SUL,   ,9,NA,c,Hot Safe,C,SUL   ,4,5,1,Lower,8,5,2
120,BIR,   ,15,NA,f,Hot Safe,C,BIR   ,4,6,1,Upper,12,5,1
96,BIR,   ,9,NA,f,Hot Safe,C,BIR   ,4,7,1,Upper,11,6,1
39,BIR,   ,1,NA,c,Hot Safe,C,BIR   ,4,8,1,Upper,11,7,1
117,BIR,   ,15,NA,c,Hot Safe,C,BIR   ,4,9,1,Upper,10,6,1
42,BIR,   ,1,NA,f,Hot Safe,C,BIR   ,4,10,1,Upper,11,1,1
1185,PSA,   ,3,NA,c,Hot Safe,C,PSA   ,5,1,1,Lower,11,1,2
1212,PSA,   ,9,NA,f,Hot Safe,C,PSA   ,5,2,1,Lower,12,5,2
1188,PSA,   ,3,NA,f,Hot Safe,C,PSA   ,5,3,1,Lower,9,7,2
1161,PSA,   ,1,NA,i,Hot Safe,C,PSA   ,5,4,1,Lower,11,5,2
1233,PSA,   ,15,NA,c,Hot Safe,C,PSA   ,5,5,1,Lower,9,1,2
1362,SIM,   ,1,NA,f,Hot Safe,C,SIM   ,5,6,1,Upper,12,2,1
1413,SIM,   ,9,NA,c,Hot Safe,C,SIM   ,5,7,1,Upper,9,5,1
1365,SIM,   ,1,NA,i,Hot Safe,C,SIM   ,5,8,1,Upper,9,6,1
1359,SIM,   ,1,NA,c,Hot Safe,C,SIM   ,5,9,1,Upper,11,3,1
1368,SIM,   ,1,NA,l,Hot Safe,C,SIM   ,5,10,1,Upper,13,3,1
1068,PAN,   ,3,NA,f,Hot Safe,C,PAN   ,6,1,1,Lower,11,6,2
1065,PAN,   ,3,NA,c,Hot Safe,C,PAN   ,6,2,1,Lower,9,6,2
1113,PAN,   ,15,NA,c,Hot Safe,C,PAN   ,6,3,1,Lower,8,6,2
1035,PAN,   ,1,NA,c,Hot Safe,C,PAN   ,6,4,1,Lower,12,6,2
1116,PAN,   ,15,NA,f,Hot Safe,C,PAN   ,6,5,1,Lower,10,4,2
498,PAL,   ,1,NA,f,Hot Safe,C,PAL   ,6,6,1,Upper,10,1,1
495,PAL,   ,1,NA,c,Hot Safe,C,PAL   ,6,7,1,Upper,10,3,1
528,PAL,   ,3,NA,f,Hot Safe,C,PAL   ,6,8,1,Upper,12,7,1
576,PAL,   ,15,NA,f,Hot Safe,C,PAL   ,6,9,1,Upper,9,7,1
549,PAL,   ,9,NA,c,Hot Safe,C,PAL   ,6,10,1,Upper,11,4,1
1560,SIM,PSA,3,9,c,Hot Safe,C,SIMPSA,2,2,2, ,3,1,1
1536,SIM,PSA,3,3,c,Hot Safe,C,SIMPSA,2,3,2, ,3,2,1
1584,SIM,PSA,6,3,c,Hot Safe,C,SIMPSA,2,4,2, ,3,3,1
1608,SIM,PSA,12,3,c,Hot Safe,C,SIMPSA,2,5,2, ,3,7,1
1596,SIM,PSA,9,3,c,Hot Safe,C,SIMPSA,2,6,2, ,3,6,1
1548,SIM,PSA,3,6,c,Hot Safe,C,SIMPSA,2,7,2, ,3,5,1
1572,SIM,PSA,3,12,c,Hot Safe,C,SIMPSA,2,8,2, ,3,4,1
864,PAL,SIM,3,9,c,Hot Safe,C,PALSIM,3,2,2, ,3,1,2
852,PAL,SIM,3,6,c,Hot Safe,C,PALSIM,3,3,2, ,3,4,2
840,PAL,SIM,3,3,c,Hot Safe,C,PALSIM,3,4,2, ,3,6,2
912,PAL,SIM,12,3,c,Hot Safe,C,PALSIM,3,5,2, ,3,2,2
900,PAL,SIM,9,3,c,Hot Safe,C,PALSIM,3,6,2, ,3,5,2
888,PAL,SIM,6,3,c,Hot Safe,C,PALSIM,3,7,2, ,3,7,2
876,PAL,SIM,3,12,c,Hot Safe,C,PALSIM,3,8,2, ,3,3,2
1944,SUL,PSA,3,12,c,Hot Safe,C,SULPSA,4,2,2, ,2,2,2
1968,SUL,PSA,9,3,c,Hot Safe,C,SULPSA,4,3,2, ,2,1,2
1956,SUL,PSA,6,3,c,Hot Safe,C,SULPSA,4,4,2, ,8,1,2
1908,SUL,PSA,3,3,c,Hot Safe,C,SULPSA,4,5,2, ,2,6,2
1920,SUL,PSA,3,6,c,Hot Safe,C,SULPSA,4,6,2, ,2,3,2
1932,SUL,PSA,3,9,c,Hot Safe,C,SULPSA,4,7,2, ,2,7,2
1980,SUL,PSA,12,3,c,Hot Safe,C,SULPSA,4,8,2, ,2,5,2
600,PAL,BIR,3,6,c,Hot Safe,C,PALBIR,5,2,2, ,6,2,2
624,PAL,BIR,3,12,c,Hot Safe,C,PALBIR,5,3,2, ,6,6,2
660,PAL,BIR,12,3,c,Hot Safe,C,PALBIR,5,4,2, ,6,3,2
612,PAL,BIR,3,9,c,Hot Safe,C,PALBIR,5,5,2, ,6,5,2
588,PAL,BIR,3,3,c,Hot Safe,C,PALBIR,5,6,2, ,6,4,2
636,PAL,BIR,6,3,c,Hot Safe,C,PALBIR,5,7,2, ,6,1,2
648,PAL,BIR,9,3,c,Hot Safe,C,PALBIR,5,8,2, ,6,7,2
1272,PSA,PAN,3,9,c,Hot Safe,C,PSAPAN,6,2,2, ,6,1,1
1320,PSA,PAN,12,3,c,Hot Safe,C,PSAPAN,6,3,2, ,6,4,1
1260,PSA,PAN,3,6,c,Hot Safe,C,PSAPAN,6,4,2, ,6,6,1
1308,PSA,PAN,9,3,c,Hot Safe,C,PSAPAN,6,5,2, ,6,5,1
1296,PSA,PAN,6,3,c,Hot Safe,C,PSAPAN,6,6,2, ,6,7,1
1284,PSA,PAN,3,12,c,Hot Safe,C,PSAPAN,6,7,2, ,6,2,1
1248,PSA,PAN,3,3,c,Hot Safe,C,PSAPAN,6,8,2, ,6,3,1
996,PAL,SUL,12,3,c,Hot Safe,C,PALSUL,7,2,2, ,5,6,1
960,PAL,SUL,3,12,c,Hot Safe,C,PALSUL,7,3,2, ,5,1,1
984,PAL,SUL,9,3,c,Hot Safe,C,PALSUL,7,4,2, ,5,2,1
924,PAL,SUL,3,3,c,Hot Safe,C,PALSUL,7,5,2, ,9,2,1
936,PAL,SUL,3,6,c,Hot Safe,C,PALSUL,7,6,2, ,5,3,1
948,PAL,SUL,3,9,c,Hot Safe,C,PALSUL,7,7,2, ,5,5,1
972,PAL,SUL,6,3,c,Hot Safe,C,PALSUL,7,8,2, ,5,7,1
264,BIR,PSA,6,3,c,Hot Safe,C,BIRPSA,8,2,2, ,7,5,2
276,BIR,PSA,9,3,c,Hot Safe,C,BIRPSA,8,3,2, ,7,3,2
240,BIR,PSA,3,9,c,Hot Safe,C,BIRPSA,8,4,2, ,7,2,2
228,BIR,PSA,3,6,c,Hot Safe,C,BIRPSA,8,5,2, ,8,3,2
252,BIR,PSA,3,12,c,Hot Safe,C,BIRPSA,8,6,2, ,7,7,2
216,BIR,PSA,3,3,c,Hot Safe,C,BIRPSA,8,7,2, ,7,6,2
288,BIR,PSA,12,3,c,Hot Safe,C,BIRPSA,8,8,2, ,7,1,2
1524,SIM,PAN,12,3,c,Hot Safe,C,SIMPAN,1,2,3, ,1,6,1
1512,SIM,PAN,9,3,c,Hot Safe,C,SIMPAN,1,3,3, ,1,7,1
1500,SIM,PAN,6,3,c,Hot Safe,C,SIMPAN,1,4,3, ,1,3,1
1452,SIM,PAN,3,3,c,Hot Safe,C,SIMPAN,1,5,3, ,1,2,1
1488,SIM,PAN,3,12,c,Hot Safe,C,SIMPAN,1,6,3, ,1,5,1
1464,SIM,PAN,3,6,c,Hot Safe,C,SIMPAN,1,7,3, ,1,4,1
1476,SIM,PAN,3,9,c,Hot Safe,C,SIMPAN,1,8,3, ,1,1,1
708,PAL,PAN,3,12,c,Hot Safe,C,PALPAN,2,2,3, ,8,3,1
684,PAL,PAN,3,6,c,Hot Safe,C,PALPAN,2,3,3, ,8,1,1
732,PAL,PAN,9,3,c,Hot Safe,C,PALPAN,2,4,3, ,8,7,1
696,PAL,PAN,3,9,c,Hot Safe,C,PALPAN,2,5,3, ,8,4,1
744,PAL,PAN,12,3,c,Hot Safe,C,PALPAN,2,6,3, ,8,5,1
720,PAL,PAN,6,3,c,Hot Safe,C,PALPAN,2,7,3, ,8,6,1
672,PAL,PAN,3,3,c,Hot Safe,C,PALPAN,2,8,3, ,8,2,1
1632,SIM,SUL,3,6,c,Hot Safe,C,SIMSUL,3,2,3, ,4,1,1
1692,SIM,SUL,12,3,c,Hot Safe,C,SIMSUL,3,3,3, ,4,5,1
1668,SIM,SUL,6,3,c,Hot Safe,C,SIMSUL,3,4,3, ,4,3,1
1656,SIM,SUL,3,12,c,Hot Safe,C,SIMSUL,3,5,3, ,4,2,1
1680,SIM,SUL,9,3,c,Hot Safe,C,SIMSUL,3,6,3, ,4,4,1
1644,SIM,SUL,3,9,c,Hot Safe,C,SIMSUL,3,7,3, ,4,6,1
1620,SIM,SUL,3,3,c,Hot Safe,C,SIMSUL,3,8,3, ,4,7,1
792,PAL,PSA,3,12,c,Hot Safe,C,PALPSA,4,2,3, ,1,4,2
780,PAL,PSA,3,9,c,Hot Safe,C,PALPSA,4,3,3, ,1,3,2
804,PAL,PSA,6,3,c,Hot Safe,C,PALPSA,4,4,3, ,1,7,2
768,PAL,PSA,3,6,c,Hot Safe,C,PALPSA,4,5,3, ,1,6,2
756,PAL,PSA,3,3,c,Hot Safe,C,PALPSA,4,6,3, ,1,5,2
828,PAL,PSA,12,3,c,Hot Safe,C,PALPSA,4,7,3, ,1,2,2
816,PAL,PSA,9,3,c,Hot Safe,C,PALPSA,4,8,3, ,1,1,2
324,BIR,SIM,3,9,c,Hot Safe,C,BIRSIM,5,2,3, ,2,7,1
360,BIR,SIM,9,3,c,Hot Safe,C,BIRSIM,5,3,3, ,9,1,1
300,BIR,SIM,3,3,c,Hot Safe,C,BIRSIM,5,4,3, ,2,3,1
312,BIR,SIM,3,6,c,Hot Safe,C,BIRSIM,5,5,3, ,2,5,1
372,BIR,SIM,12,3,c,Hot Safe,C,BIRSIM,5,6,3, ,2,1,1
348,BIR,SIM,6,3,c,Hot Safe,C,BIRSIM,5,7,3, ,2,6,1
336,BIR,SIM,3,12,c,Hot Safe,C,BIRSIM,5,8,3, ,2,2,1
192,BIR,PAN,9,3,c,Hot Safe,C,BIRPAN,6,2,3, ,4,1,2
132,BIR,PAN,3,3,c,Hot Safe,C,BIRPAN,6,3,3, ,4,5,2
204,BIR,PAN,12,3,c,Hot Safe,C,BIRPAN,6,4,3, ,4,6,2
144,BIR,PAN,3,6,c,Hot Safe,C,BIRPAN,6,5,3, ,4,4,2
180,BIR,PAN,6,3,c,Hot Safe,C,BIRPAN,6,6,3, ,4,7,2
156,BIR,PAN,3,9,c,Hot Safe,C,BIRPAN,6,7,3, ,4,3,2
168,BIR,PAN,3,12,c,Hot Safe,C,BIRPAN,6,8,3, ,4,2,2
1824,SUL,PAN,3,3,c,Hot Safe,C,SULPAN,7,2,3, ,9,3,1
1884,SUL,PAN,9,3,c,Hot Safe,C,SULPAN,7,3,3, ,7,5,1
1860,SUL,PAN,3,12,c,Hot Safe,C,SULPAN,7,4,3, ,7,2,1
1848,SUL,PAN,3,9,c,Hot Safe,C,SULPAN,7,5,3, ,7,3,1
1872,SUL,PAN,6,3,c,Hot Safe,C,SULPAN,7,6,3, ,7,6,1
1836,SUL,PAN,3,6,c,Hot Safe,C,SULPAN,7,7,3, ,7,1,1
1896,SUL,PAN,12,3,c,Hot Safe,C,SULPAN,7,8,3, ,7,7,1
432,BIR,SUL,6,3,c,Hot Safe,C,BIRSUL,8,2,3, ,5,3,2
396,BIR,SUL,3,6,c,Hot Safe,C,BIRSUL,8,3,3, ,5,7,2
444,BIR,SUL,9,3,c,Hot Safe,C,BIRSUL,8,4,3, ,5,2,2
384,BIR,SUL,3,3,c,Hot Safe,C,BIRSUL,8,5,3, ,8,2,2
408,BIR,SUL,3,9,c,Hot Safe,C,BIRSUL,8,6,3, ,5,5,2
456,BIR,SUL,12,3,c,Hot Safe,C,BIRSUL,8,7,3, ,5,1,2
420,BIR,SUL,3,12,c,Hot Safe,C,BIRSUL,8,8,3, ,5,6,2
